Id,Category
g_navrslrYY,24
qOe5Ov1-FAY,24
G0rFXc-XAUs,24
FzJHhi_YnNk,24
fsAEqdhgTQM,24
wIRsDui_wHg,24
vrckSB9i3K8,24
nd5qjJLLXXU,24
KxK9gpaFabE,24
qthNm0q8zJo,24
VFNFbQ3GNIY,24
iL2YwCTJqxs,24
4G2IlXNDtFk,24
l0NlOK3UhYU,24
O9Ulvlrf4Dg,24
WKnl_VC4PW0,24
MDx0yjNUiC0,24
GBX_w6A0te8,24
c04G2RzSsbE,24
jD9dbhv50gI,24
h479BuqH3cI,24
dGZB-kkAjyY,24
v-Sv5stntko,24
WIjPTDLicR0,24
Sjgy9JtXI88,24
TVcaldg0tHI,24
sHPIjARtMzo,24
hSP9jnEsAHk,24
REZpu-vP1YI,24
PKhTBirH8xA,24
K9k62H71QpQ,24
JAkG1Sa0PAI,24
PQTcZ4v7B38,24
XlTn2aqkK98,24
SCtxqNDejBc,24
cjGZzHgnLOg,24
Id5Kb745OL4,24
Yrcr2WvRFrw,24
Wpx1SwRBsQg,24
QQycoRwfth4,24
6BoLBO7aFx4,24
_GGQxiQ5rd8,24
bhJy3DVeMEA,24
kXPuDgabd2s,24
CqB-q3aKFbs,24
VnGUtHd7DBs,1
5H3H0HI7uG0,1
Tvo6x4fjULk,1
ThwGr4Y0pKU,1
svL7W-fJDSA,1
0Yn86ufiO7w,1
JD7W40hjee4,1
z0wmKigJyHI,1
vU6D2W-jFpE,1
ZXQsRMRo1yY,1
pENPIJVHWzI,1
As-CcL93jvI,1
TD7Jdf9HfEw,1
xeeAxLC7eeg,1
PINtY46nu2c,1
GcS_TbJ2ARY,1
Hv2UW4NN044,24
o0BswB3OPxU,1
dFWNBHAXVGU,1
hxbhjA5WHs4,1
8pWvVLanWfQ,1
oPMf41pWtBQ,1
LqvlFWRg4go,1
onduqWdnIxE,1
ouFkntR2Vr4,1
9GrdFuR5yd0,1
pmHrcGhLWLc,1
wDcKSY-N52g,1
hSGpxOY-Zus,1
MBnPGCOPgnw,1
oVQ4kTJ3J48,1
mpzFk5OToLw,1
0M5EBI0gN1Y,1
KzNvN4PkLKo,1
s4WVkWlsGI0,1
a6UvZNw4Nok,1
zaF3t_9_RCU,1
CCTDm9YxNi4,1
3YnaeIv7e2g,1
r_I_wXHUr2o,1
qo0QmD41aKw,1
vScaRUHg6Fc,1
8gNaxAlUxyA,1
lEDP_lqLYgo,1
vDWgW4702tM,1
9tklL6El9JQ,1
FiUmec_I8k0,1
LrGugZaCilg,1
GUNaga5E22g,1
-1Tal5JMCRo,24
VqFmxH0CBvE,24
PMScs3KCF-I,24
oU16FbqpFYY,24
w1d7TDySZsI,24
JgDCNMl1j2M,24
4uYHtiVGEcY,24
YyQKhvOBeLY,24
6PDDsX4Vfkk,24
PVY6Mkt6koQ,24
zNLUWLseXBs,24
0NKYLqYF9D0,24
hmptHMl6LO8,24
hqtp5_WST5M,24
zfZOo5t5c3w,24
ATQMpYAOMgU,24
bc0zhI8XPbM,24
EQ9lceUAEuA,24
stIQ-QpppbQ,24
fNqRs-NIfDM,24
MEEn5HwVwko,24
eRvDPwGHX6w,24
iq3WZ8jmzTg,24
-0ztrHj6FzA,24
YGEyIRKvuls,24
zSt079dZ9I8,24
T4U1ygMquAo,24
QsHs4XXebjw,24
G_Ay1iHPdSU,24
H9mcqRxH_6w,24
-mgT35daBsA,24
FQ0kP3qCR1g,24
Pbfq3M6Ci6s,24
Bq-td0J_kwE,24
WilS8nMR5AI,24
V83nAO9q-ew,24
RXsa61QQ8_4,24
q9VrYqOzKzU,24
g8vezqea0To,24
bD9ntnUcZX4,24
6_f6RD7xL58,24
5-6NbWLDkxI,24
QVyrLpZSgTI,24
EHRG_Fh-JFI,24
YUJkMbtb62I,24
ACEM3mHsalE,24
9CVThpKo17w,24
cuQMqV-Ux-g,24
V1-FtqsL7gw,1
QlajxWnXJds,1
9TB8DH9ysu8,1
MVGkpcp6wxg,1
7IzG4Lcyxzg,1
TL4dKTb075s,1
fUEhK6TJbrM,1
Rs2OFEYXYI4,1
dLpIYOJwiB4,1
iw_rUwqKksY,1
i67ZDFjO0ec,1
mtIN12DNZ2I,1
JjBkBJa6Wsw,1
37R_8tNJ7GA,1
TjPqJLmQIPM,1
ROTE_iE4PRw,1
XTw-OX8HyD0,1
XtO6S3Y9hmo,1
SXUQEgmsqiE,1
-HEPHqrsat8,1
YekJ-2F56Pg,1
seAhq46crvg,1
XrjegdrOunw,1
LIT9wdfrWKo,1
cECLLwHrx1I,1
KmJqMuWv7fM,1
BYMXZBSUpqg,1
IWWWkIzK6OI,1
H50nwryptdg,1
I4SBNKwIrfM,1
p2hCmEMr8j4,1
40gpY0a8yiI,1
qHrvvy5AO60,1
cEA7cQHaf1s,1
xg4ac7i-egE,1
5LbM8M6onBk,1
7KyRvlh6pf8,1
1S6OnLSi9Qc,1
Y3dSxLjH1NM,1
JnkW4iOp--0,1
A0rKPhk-21o,1
B5Xbiivh9-g,1
piC2CQzF3RU,1
mL71fALQY4I,1
u52eU53HTGA,1
Xb03KC4CGGk,1
WtQsXH3Nmyw,1
W2yKnnZxTko,1
IXq95WXtvQ0,1
Q83IBzzg8HI,1
iGRlkv3cSIA,1
nBnjKsOB96I,1
wiPg0RS1yS4,1
2-o6sdSL_3c,1
OczRTcQamLQ,1
itRGNn3uPkw,1
pFKxDviLxrA,1
F0eVSVSy3go,1
BkyQJUihDMs,1
cjJcT-HXj5w,1
dhwnBPrMexs,1
_HzPDByp2q0,1
3xaXlfaSzeo,1
yns37wsdl0Q,1
sTBB9mBFqZ0,1
SUEMlm4iU_Y,1
cd5vNTaV4ik,1
-hHxm3oDbJs,1
k_-jWzCQeB8,1
Aa9tQvcninY,1
8CC65_sFlTc,1
bIrykXCscWc,1
fZX9YaTPOB0,1
YJI8ljsAevU,1
rybK-ytjLpw,1
L43Egwcresc,1
U35f-cAFKFA,1
DPbq7Fchcvc,1
seXivt-yJhU,1
NTF9KZfVqF4,1
jH31ik1aV-s,1
FIkGhdnooro,1
AdyuuzD5pD0,1
VjUQ1bicaZI,1
gKeKr4FJxnc,1
yXaBRZ_Eu9c,1
F7wpl5OnAes,1
hHELWLZzUoI,1
D0sknhVXUrg,1
eA34bXRv7FE,1
JLop9hJlAn0,1
6oT4Yf1QMwA,1
pwIc19fYLYU,1
Smgac7gw-xg,1
TBfJPVod1YY,1
z6eng-19tnM,1
QNxU39wwHsY,1
YvU3LXDnwhI,1
sSTxPUjlH7s,1
l0LNBKEjXrs,1
aKZCyrXlaUc,1
iFfWwhh6TnE,1
41EqUrveLEM,1
AuBXiwdMmKE,1
-edVh4WjeQU,1
u7C6grrbV1g,1
ljak4aC-iVg,1
QU_jsiFdGok,1
w2BJwD-XzeA,1
5wyG5Sibi8k,1
-_kk8Qjyzrg,1
362Ln1ReOS4,1
HF0kwoYeEsw,1
-BpU9L2sKbQ,1
sa4tz8U6RsA,1
IW-6vj4bUPw,1
ddGjiXcUy3A,1
X5id1ASVuDs,26
UAcNU2wfOqU,1
4XYKid7b2Kw,1
0ZPpTt4Fym0,1
N47m3TwFRzk,1
jBcXooCihIw,26
hmT5ukYRBlc,1
f08_8qlW_fQ,1
RLZxXhLdffk,26
NkWx7yvyeGI,26
gxfU9GatoCI,1
4_gdlaQBrjk,1
2PWe9Go-GWw,1
bu-Fm2RPVIg,1
SYbB0UD0dQo,1
ywpkBa31pXg,1
LqNsWm6GbX4,1
1N2mDnsuz20,1
aqLCfiQSWVY,1
zJrnIsU-Kwk,1
UPv-hoG1Yi8,1
1X0JyiRBWuE,1
9mnpa5YroBc,1
jXtYvfGAerI,1
7OzFggkXpvE,1
C99YfhMgD3o,1
IhRaahMN3Fk,1
5lGv6Jus0LA,1
YWAWG6oD1Zo,1
ixxRmvQnP68,1
g-gRrNWRgDI,17
dSSQhUH_Q4k,17
Bb6R0B1v-yk,17
Mlg0wSwJjRw,17
yeGRMlgb030,17
CA1Q18KHEyg,17
WCi5bKGL7wg,17
4hlF3a3axdw,17
t14T9LtUJUQ,17
3pqyO6DKPoA,17
wRyvKN7ZYjM,17
4M_hHQn4iSc,17
wS-gsB81BO0,17
1qPUOtXoH98,17
sDx2oJoD3KA,17
XqYOQs2LFjE,17
zTRkl-tP2Mo,17
HPRkyh5jN28,17
ADmUJ-VT3sA,17
lMq8h42sqW4,17
dtaOMDw4hZg,17
JPGASfiKJm0,17
ykr6mgWWXpE,17
i5H89977nmg,17
G6ID3AWtXq0,17
jiv3A5mj6ds,17
Jl91o8dEUAk,17
CHtQ5COAucs,17
4A5CNekKWZs,17
wUVAQfLVqwI,17
_WWtVanQ9eY,17
CCa8JxhWfOs,17
jktlFllvHP0,17
gOdLw_V0i4A,17
027MdIR3qig,17
W-1y2JJxB3Q,17
WjCW7asz3jk,17
sy6l3G21Q94,1
7lMjH2kOxww,1
AIUcGFPXHIY,1
BwO_UQh2ia8,1
WGa1eQrPy8I,1
TPAL-ZdHMOg,1
Ni74D-ACy7k,1
wWMXs1Eod1Q,1
fLDBGc53p0g,1
CSiF6oBTwrw,1
WMBj_O2EGQ8,1
ynqKTdSrHeE,1
Xh49O8QfOgs,1
VkwCS1_y-tA,1
ahZe40pK5j8,1
ELtDAutSIvM,1
EGBASVd6Nfs,1
CS-6ZIXWjLA,1
21CkKzqeKm4,1
qGSPPQmNFjM,1
-9lKe7OG0Io,1
J1lefHHEbM8,1
ACO753PCcxs,1
Hl9lYdbCrdE,1
YLmIyEqKGeI,1
QsynOlZtV5Q,1
fCiT2wbYsFk,1
0gAgkhfEoY0,1
mH2uX4QYzuM,1
M7Y9s8eCS_E,1
F236CF9fKF0,1
-q0jApzLwLA,1
mYJAwRuva8A,1
DVKJhxTSuFA,1
8TVQe6_DwsA,1
OtH0x7H_364,1
xiaM3E6L7yI,1
cpIfI86_8qM,1
1VEoJ9kkTMQ,1
J6DrZh1u2Xg,1
5nzPOIJlzGo,1
md3nnOhKiWo,1
D24_12tjVC4,1
R6bku4Rs0h8,1
1dtC_CDw9CQ,1
oUYk0kqAE9M,1
m-isamEDmO0,1
7LewpbTo4Qs,1
03jJUQSiN0k,24
198h99IDUqA,24
SnneEtDD16Y,24
oVhQnQL13Ag,24
47J00c4TWwk,24
yb_5GR4OpOw,24
JSNBRFSZrmc,24
ZssH4s5Apu8,24
LEBWVO7z_uY,24
rFHQE4OR2ZA,24
dbFCKBkCEkI,24
_dEVr_6CCtM,24
SVkgydrX2Gc,24
HBze7M4OeNM,24
JdzbuE4fVJU,24
deSddG6OJ_c,24
HScZHKJMu5E,24
IHf1Q66wAmM,24
-YLql2J9tbo,24
2e88MiObBl4,24
h_xJAcMWUKQ,24
ucpsa2_kj8g,24
QMwJQUGuKXc,24
HIx-8l2H-R8,24
sSChaHi4HiM,24
1DmH8CPWApo,24
udGhDTtVJq8,24
a7o1_QjdSps,24
FAFW92ytxlg,24
pBj8vIpUkns,24
d29tIuXyWig,24
ujba0aRSdTU,24
4sOpsOa-6dI,24
9zQWR-aC7Ns,24
9Yy01NHaDtU,24
ZybBtDnNjjU,24
J74-rRlMgFc,24
vS6JbYbq7x8,24
pci3w5_wXik,24
63RXk4HZdMY,24
zRBWpZfxCSM,24
aEUphYcAtjs,24
KpQx8Cq--hA,24
qGOzYdp7JFk,24
BJPEzIobO0Y,24
680d_Wd242o,24
QAs81lBxJa8,24
QI5zyXB17ZY,10
zG6NcHtMBHc,10
wnhSCiC0RgQ,10
VG90vMD-0s8,10
MMmeIuOM46E,10
zXKRM43fNgo,10
9gN7XtSkpWg,10
ZiSztVBD0X4,10
ot0wkQgHphg,22
GnJb88Yb__c,22
6Wc2XwjHgG8,22
DJNgDe77g9o,22
QzB_p28SQUo,22
k926SYLAZ-s,22
AZrodvRg0qI,22
Ggc3YHLSVRY,22
9C2awF6Ku-Y,22
4kLtZf_xMxk,22
fefB9e5oQqU,22
xPPEyP7GHOY,22
8c8HA6pB-ak,22
RiywqWJTG90,22
vqYBD3ck21c,22
OdUbnWJlLss,22
9-hd7nYwcpM,22
uHcU_KdaSrQ,22
4YuvtlRYFfE,22
nWVKbjyUe6c,22
naL3esBsEao,22
JcPzqQPbgPY,22
vplrYpLyPVM,22
W5q-RT9ZTqU,22
iTbbiBJZiOI,22
tg9herPrxlE,22
NRTGH_CXJgU,22
yqGzz8dVFvc,22
B4f9IbfT0C4,22
vV5q0gYlS0o,22
FJlNj_RsApE,22
coFeWS8t7lE,22
HDyK07fUPN8,22
bvbsdmFH39Y,22
OgaNPWrCi6c,22
w33IZ-MAAHQ,22
ufYZC-5KCzg,22
tHWDglzHA7Y,22
M-Jz2njxSxg,22
hMuytymc8M8,22
n34mPR12Y4k,22
yX-xX_lYn0U,22
Q4Dre_wwsog,22
cTEJ7J9fZEE,22
QR5Xcb40YG4,22
Wxycb5ZwvkI,22
Yc-gChMY384,22
4_rPxqIN-h4,22
NjTqw8z-ziA,22
B-l-hQEU91o,22
aHI4GofXdgc,22
d0p9xBxkM_U,22
9q_8I58zaDg,22
aQMSC5J2Wvs,22
92lSG29Gl6M,22
ksjkqy0qzKk,22
LSdiuRqVSIk,22
EwqbtBNJeZw,22
109udY5IQRI,22
2WWdUYmHNk0,22
b3EY6ulrG8E,22
pOtLsnrc-Yo,22
iRVutp54joU,22
TuWAK6mT15w,22
iRKs7Sb8FGY,22
d2VYHOmYwS8,22
fSdh6huIP4s,22
7rvXUlwqZ2U,22
FwjyBkP-qAY,22
BJUsLn64iGI,22
DYOA4x8LNVs,22
B9lceVj-aG4,22
yCNroSV6Oww,22
BFcUus42wH0,22
V5MidCcIR5E,22
SqoVZqb3uDk,22
5bK_yfwN42E,22
wVPW5RPr_pI,22
XHjeWjwirQ4,22
V-q74221c3g,22
_X4ufImSzV4,22
qm2r7euAayw,22
NceT7OZnA8E,22
lMoWJkaZTmw,22
zeo3ZDmjz2A,22
8x2nd7BLMnk,22
vHO-V7L3tik,22
vRcWKHaDx-w,22
pS62utmIP54,24
kp7ryNJ8MfE,24
OhRMBupmskY,24
5ZKRXoSMygw,24
2fw4vQ6CwW0,24
-XMZwRpYci0,24
UDPbHhI2haU,24
NamunIUB1QI,24
Ds441SDQ2PY,24
-xNv9T9rZk0,24
gzqIollEU_A,24
NUbjdcK7Ns4,24
8PEqDPlidlY,24
_Zcd6P9qN68,24
leKQLMACe1s,24
YSIwShPaXyw,1
Ej2suk5v-1w,24
4B1wLnQSrHA,24
TR6PQS6iwZI,24
bNdiohvkDSo,24
iJzeFGcvVn8,24
N87hJCc_MCU,24
fp31oLxclrY,24
TUZKxyprBIU,24
ErHycDzKLUA,24
RnS-ZM-yZ8Q,24
1uek574BpQY,24
wSh5NvJ4ATQ,24
ABCtWcYbJCI,24
GkomJS7Zvvw,24
R9q9xNPLfDI,24
VNE6vwQYfD4,24
UCrip9dR_84,24
Ii2p5410ggs,24
zWAH-9TjZ80,1
PJItEULEMQo,24
YZKEQWei6Oc,24
xfLWhIlUa2U,24
r_nKd36HC-s,24
iU0n2SHy23k,24
II5FjGvPc6c,24
cng5qhsqy-0,24
UiqbNVShQ3M,24
-mEWqLXUvco,24
SeOgZGKgzXA,24
l9mUUCuRq2A,24
M7479n8n-vc,24
3XHK0aSHvzg,24
WPQ2lSH9TjU,1
gaXM3muryJg,27
grAHvxkpS4c,27
n6F-ou8SA9Q,27
3dBaYUftg5I,27
hlqnZmC-7ko,24
tT2_qgRMiY8,27
XOcyLi2cvFU,27
pJ4Q9xkzi1c,27
7pEHEH-6wb4,27
xbto6xppD3w,27
goj-5WYbEJM,27
2Il68SXBdL0,24
L9r6F5RO1kE,27
4f_xjZsr3AQ,27
EwujLVvFlV4,27
wG0ODoadHwI,27
lDB3bhwTtxA,24
XlmMLi1SeZM,27
Z4UUyvkmxuw,27
eh0MwWiL2c8,27
V3_ZdicYyLg,27
yO57aJr0sDo,24
-ADknvm7qb8,24
m8to7e-jgL0,24
3SlEiAxf9ow,24
Gxeg2KVNMIw,24
v0Aq0SUWX68,24
RKqWg2HnTsg,24
J4VwPtOGvSs,24
r608sW5vgHU,24
esFRWFJoeko,27
HB7LlqOBfFE,27
2MzJecEjiws,27
sf3zhZSbABI,27
opqVm6rVMdw,27
tERkbMqjCFk,24
9CwepLg-v9M,27
3bAJx27Q9J8,27
-Lq8FKUumcw,27
XaLVnYcTw6g,24
AD4K-pyHl0g,27
wT4cYLTVCSw,27
KyfpR1g2Lw0,24
aBPPKU7L3VQ,27
MBdTGXIl66g,27
VVBgHURERJ0,24
AE1OgMOZ1LE,27
jnhhg_a6PJM,24
TFyqWtuWszA,27
sel7HbcmpDA,10
HIvDcLHBVlo,10
VjD6PpHjcms,10
CFx6xf_gb6g,10
83fWdVMuYBk,10
DKFDB4bMdeM,10
Xhr3eacHEWw,10
0pGrcMNym8M,10
Wmr13_4QlBU,10
rUth159-aG0,10
hweW3E463I0,10
2bhTz5TD4N4,10
grOJKdmy7fo,10
aXm8Rdrysd8,10
a_NMBbnB4_8,10
og6g04YqaDs,10
NF_BZLgA9n0,10
u8gSYlKyoIA,10
4GBSGbycrCQ,10
0b0-u2LXcjI,10
BRMXzQxffDg,10
Zot_r00dWog,10
-MrbK1kS9tA,10
6N14LaCmIUY,10
80WmPML0624,10
8DZIoYkk23E,10
AFQHGtpYvpc,10
J9K3OdBenhk,10
Mfsr8BLxQO8,10
NRIBY_8lHiw,10
R3K_5BmnML4,10
SYVo46XtPE4,10
ako7TsjJsdQ,10
muMPT1_ebes,10
p1JcZAwk_ts,10
tvBxPh87NtI,10
8xKG4S0rPww,10
vqEbCU66yOo,10
xwRFOUJntZU,10
iCqa7b9-lvU,10
kex0twgUEDQ,10
eOqHxXPNI9U,10
UXMM5vLUr9M,10
nDniMU2EwtY,10
wHeXTKlUjxg,10
tRl3a_awc9c,10
AMmgGlzeCU4,10
4W27n6OtVto,10
IBe4N-KWXag,10
KchM7zvQhHU,10
OXDIJjOAo3I,10
OsrhNcQ6uJo,10
2BSA3IQyixw,10
3jeuX9bysOk,10
Cey__7QAw8Q,10
G7j9NlqY4Ns,10
NLisTfCGTcI,10
Dy7VVSKrD6w,10
qIaxcOY80IE,10
qvxZGEddbSk,10
C5xy4P7OOxk,10
N3W5-SC4804,10
Kev9BUYE2-o,10
N3Xvu-vVzQA,10
QVqGIGXzIUo,10
MNqFf0t__UI,10
Ry6kg88_tyo,10
Vaop0A2pSWw,10
lxJWxIETeU4,10
m0UZWHqvsBA,10
mgUGOspmipk,10
suhEKhipusU,10
XkH43DcHvY0,10
4fNwVpjcG4E,10
ErdsymRWQ1o,10
JQMWmzLNXqU,10
KNqyH3X44Ow,10
Q643g3FFO5M,10
RK6ktuxaTgU,10
rE6FX8Gg2pM,10
BQ50i5r22Rk,10
hKEqzsrwfQk,10
26tKD8iJe6I,10
rvVojzyqh_E,10
EvgCXYQQAoY,10
MBWkYhdSDD4,10
bCklkN7aHBE,10
y9BjCW_Ih_o,10
nU553MKgxCI,10
z3hfIM4ClHE,10
uKD4rDYMaP0,10
94UBbgMMhps,10
ErlFYZAcKos,10
7FL0vO2SkhQ,10
RV1yeEu8dZE,10
La00zg6dZ1s,10
EEEn6wAfAgs,10
shbUxd4LUYE,10
dGhrcVWFXE4,10
v63Ip911aMc,10
u-IuUE-Khus,10
PB2chIh2LsE,10
M_ZpGsU0liw,10
WcAg2KSCW6k,10
CnrFIW-xnwk,10
8GAw2QQ3cMA,10
dF15xOO4UjE,10
-UjGSnpgkPk,10
M6h_FH9E40M,10
xeozehfemCE,10
2GdNnU4f8Nc,10
zy1ZPfslM8g,10
w05sfgVx3Yk,10
kWsKf3Qc6l0,10
ARkPUIWR_oY,10
PWFOjlO8D14,10
3w4iPiUxfC8,10
OAtGyqfOnC8,10
Zj4VK_Jf7kU,10
mcgnGKwfASs,10
NIyd8MhkU5Y,10
TRxemHNNMa0,10
AixKGAAbQ7o,10
3gN3b92z1xQ,10
PEUDJzgGjz4,10
DuP6zE2n1DA,10
StlY_rmF0iA,10
hkVth1rohHI,10
hI6RsTblLDI,10
F6ZvsiHFV40,10
ALMoAS3eoNc,10
E6-Tm3FqfiY,10
B0S7urRjgjQ,1
KPv-k3hdvP4,1
Wya7haDZgo4,1
_mJgUMkYUWw,1
ASFfwtExB6o,1
aJeYcZic414,1
X_UEYFKCU-M,1
SW2NfLrzaeo,1
EndVNOIXy-w,1
7Boz5Jnf4zc,1
Xn-xmJFs8sM,10
FYkEM9KAIdo,10
WhWajgL22V0,10
dBw-jAKT9-s,10
oBL10Dskm1U,10
oGQwgsKYUSs,10
4A1puelvUVw,10
9aVuGRYVTi8,10
E44OIGc7fJo,10
FAHxr7ixt3g,10
MTYoohZP9fA,10
NehT0_vaXS4,10
SKcXe9vM40o,10
kGVAQ0b9J-o,10
uNhFwInpvyY,10
Seasfr9-wjw,10
O4PwcU1GiG0,10
J0heqUSNW6U,10
VwSJjga9EBM,10
2JnUKAi9vAw,10
6Q-zXv8KaY0,10
_FyxZEIPqZY,10
K-iyiCeq0aQ,10
UfrAbB7VxMI,10
idxAXlgOAk0,10
zedVmInWztI,10
5G25Ozzdnfc,10
lMCRGv1DqDc,10
DyAxYGP0-pY,10
EZMfQNPpkwc,10
I2nUMDaL3rk,10
IGw-nhwZqIo,10
b-qoeYFeA38,10
GO-1vtLZOf0,10
Jpumwj0RBx0,10
Os1myvIQZtQ,10
s9lvWb-oqdU,10
EjXILP__U6w,10
sUJih5TfCdE,10
oLsiuTm75eU,10
JSEfTrvqlH4,10
jbPyVq5Sv-g,10
iPFVkn9VReg,10
seAJ2BWhwN4,10
62x40woL0eM,10
GxgrSCFIL-U,10
Sj_oMJ8DRwo,10
b0vojHcf57w,10
t6Jd8eHkRDY,10
rsFH0SeQYfM,10
geD2ovAnW3I,10
t0Bikz7bQic,10
UykqUrKu-Uw,10
04GM4PcjByM,10
NB1vI3o4J5g,10
8aJ4NFf2rYg,10
Rkqvd7n9gNQ,10
f6HxmccIpdQ,10
o2MaIEd58Eo,10
gSCPebaOw8E,10
rVXCSz9yeT4,10
oHKd6kx-BP0,10
6Z57Ry5QvHg,10
mDwZhJIUzSU,10
ZyjtXBt_oaw,10
ZX1HJyCvvCY,10
IwA0VngZwCA,10
-UT1iLa01w0,10
hDzI8pge5RU,10
VtUq0WUN4Ec,10
NguN-7y2cwU,10
6DWftGl2JYE,10
9AAXIWmnZcY,10
hbefxLbePd8,10
DXDCK_PtzQ0,10
96GVNT-_DI4,10
YYcVIMIbmyY,10
kiIzM0iA8jA,10
BnGCgHVofjA,10
EQqyzLRXRrI,10
GcTT4WMKX9M,10
4GzartNfevE,10
Th_APJ56D1Y,10
b2afMXhRwW8,10
MDUdih1sFEo,10
ms8DA1Ygfcw,10
HNC_3BQOx-0,10
VZlSHuAOJaU,10
hwbnswZBRF4,10
sWVyhlNPRJY,10
Nv26YITVQfw,10
I27ZF-kOFQc,10
42U1KpbUwdY,10
oQ1c5JmNM-w,10
GNDO7wMCnoE,10
W0Q6bkCAMoA,10
iQhYUIgCFuw,10
oYy0cQ1zUfw,10
L-C005DChNE,10
xc-K4mm2ySs,10
-GGymFjMCrc,10
bHImVf2ythM,10
Ym3wXc5h5Rk,10
gBuNclLT960,10
mne0NyaZbG0,10
FW8ijNLwz7U,10
-6K0fSyVy-0,10
RPlDTrHUV6E,10
UyI013gZj6c,10
SNIvLrlBMYw,10
4uR6ukJRCWM,10
gAbjjWBMZME,10
d3u95ZRhRPc,10
MpG6Xq8BR0A,10
0EpbfzYzRwM,10
DDPo1wnKm6E,10
86cU7ri7bQ4,10
PUKJO5JeXYg,10
I1Eg4okNsbg,10
LZw0lGcjjLA,10
vNVt7y0Nqlg,10
xoYRWk0ImJM,10
WQbmXWRnxJ4,10
YxEvvkEahQc,10
Z5EFt3HZST8,10
g__unL_CKWI,10
TfojWGMFwgg,10
tPVpcqSqdI8,10
AnBSEMP_4t8,10
lAAwOjUki2A,10
qTUNVcGxotI,10
LHv5iPVyo1o,10
56-V4u5W8lQ,10
jNei2a8pIdQ,10
vdEvwd3jEsQ,10
joBmWCEP1_g,10
j0Ue3VLhx9w,10
RP7hnbKftBw,10
d_4yGD1nIxc,10
bddxlk2UChc,10
WsYQN__WqEk,10
YPWjmOpY4Gs,10
V6vbSFfWrus,10
Lqg1KjhJipY,10
Hf2-9P7R4k4,10
Gfn47xDe5Nw,10
D-cndlC3bS0,10
7FRyN58B80k,10
z43ev8qVznE,10
uQvt1rcUADc,10
wHRQHAIfF2k,10
trbPQ60E4Q8,10
si1OwVnxDAc,10
s6uLFTU9CDc,10
rcmugwbsU4o,10
q14jgUwUOSw,10
nzDNJ33aSgk,10
mnA7BChsgHg,10
nY8dsl3qr5Y,10
k2TQyK0fdFA,10
iaEJkiYUhEI,10
h9-5ECkGJok,10
gZmeatupo0M,10
egxqeXqAONE,10
dmfInnoNNAU,10
bUS35Z--O3A,10
cebG3Ix9Jkg,10
aCynLeaetwE,10
aoKjNjmPg70,10
aVP31tSfUEc,10
aVL2bAxGQ6o,10
_NShDpuMjvA,10
Z2_OCWvEV0o,10
W0RT4VyTnbw,10
WijkCiDn0wI,10
RzQBJU-EsUs,10
R9Y-Z9WdLTw,10
VTcJtNKloqs,10
RS27yqJQS-A,10
MFuF8HOXdeQ,10
MtrpGW_SXzc,10
MbD0eof4o20,10
LLXCDvQLJlQ,10
cW5nii3r4lw,10
5wkq6vwRW6Q,10
Ik-llbhAAk4,10
O-eDrMbORME,10
gbQWFsMvjIs,10
4VpQhVyJviY,10
Ibk8AaN1cIA,10
V6pctghCbSw,10
1mjk8JdMajs,10
n4wU9seMb80,10
gfu02pMqJt0,10
1VRivX2VCEI,10
5cNFuUBFtlo,10
9P4ZXjeCEJw,10
GzS3kQcEhY8,10
Y9WzHId0gRI,10
aKa10vJg2As,10
rR-aLGr1zvs,10
L4J8WAXUAa8,10
WMaRsnlmnsc,10
WiU3bAibZuU,10
aaK6QsHO8ow,10
fXJmnzMvvVM,10
g_7q85NG5G0,10
hlvBJ8mnx4Q,10
oIsKKXIHHL8,10
ozvFo3HlCRY,10
EFR9U1Wkiro,10
JQq6cRuOuIQ,10
tkZLQ12bwVs,10
256YBw3F_xY,10
x3Il0HE6D14,10
USA-h4ck2ok,10
_PIBitS-5qQ,10
G7Nfx_WyxKA,10
by0EXCq03wo,10
PgZCNcw1hhw,10
fJv73EgNCMs,10
GvnJywB3ahE,10
pCtc7inqQUQ,10
47kQ-x_PbfQ,10
sUlShT9ipUQ,10
LO0Pv9yTtYo,10
Q7EIKJWG7Fk,10
f5dl22qTIg4,10
3kFnIP1Fq5o,10
Bv9--qMtItA,10
BrQw8YjNgY8,10
Wu8CZTBxibQ,10
uJyIYbhqKt4,10
0He0uI2YR5Y,10
u_bOhGiyB00,10
5RA2kT3K72s,10
6OSV9r0cRRo,10
Kgq2Yb6e1Jg,10
MQZe7jRBva0,10
QM8H-vXD5_Y,10
TV0Pr4Uy7M0,10
haY4_OWCtdw,10
Jyas9skI-Uk,10
HHRJuoh_Dbs,10
h4n5h83RXtI,10
sWkaUVHPyCE,10
LODT4wJifqY,10
-TtHpE02yrA,10
FtW41WkitZE,10
I8hWIVcE-lQ,10
L7nyFaWn7h0,10
qmKtgPArzwQ,10
V7HJW5SgtbA,10
gR2n-WMyPGY,10
zlgBCcHNfHI,10
b6NtN3Bz5-k,10
u-D0Hrz9-mw,10
3dXzAPwgCh4,10
j2RKEcnes1w,10
AVJt8v_6TBg,10
kDy9G26vG0Y,10
VRSvdUw0Yr4,10
fVRqeaGPaYw,10
0XbiBmlbyoA,10
auQ_z0qQSjY,10
WudUNC27UyY,10
uV_eCsqqtoA,10
ikoYH5qcZEY,10
DQOHs1YJ0ZQ,10
JVIQiEhSi_k,10
In23DHGCakA,10
